發生年度,發生月份,發生日期,發生時間,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,路面狀況-路面狀態名稱,事故類型及型態大類別名稱,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,經度,緯度
2021,8,20210817,101800,臺北市萬華區中華路1段 / 臺北市萬華區武昌街2段,晴,日間自然光線,市區道路,乾燥,人與汽(機)車,未注意車前狀態,死亡1;受傷0,1,小貨車(含客、貨兩用),男,56,121.508635,25.044355
2021,8,20210817,101800,臺北市萬華區中華路1段 / 臺北市萬華區武昌街2段,晴,日間自然光線,市區道路,乾燥,人與汽(機)車,未注意車前狀態,死亡1;受傷0,2,人,女,79,121.508635,25.044355
2021,8,20210817,143600,屏東縣恆春鎮墾丁路626號,晴,日間自然光線,市區道路,乾燥,車與車,酒醉(後)駕駛失控,死亡1;受傷0,1,機車,男,24,120.778384,21.950221
2021,8,20210817,143600,屏東縣恆春鎮墾丁路626號,晴,日間自然光線,市區道路,乾燥,車與車,酒醉(後)駕駛失控,死亡1;受傷0,2,小貨車(含客、貨兩用),男,27,120.778384,21.950221
2021,8,20210817,185800,桃園市龜山區振興路電桿0801530號前,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,2,,無或物(動物、堆置物),-1,121.352869,25.007011
2021,8,20210817,185800,桃園市龜山區振興路電桿0801530號前,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,1,機車,女,41,121.352869,25.007011
2021,8,20210817,185800,桃園市龜山區振興路電桿0801530號前,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,3,曳引車,男,32,121.352869,25.007011
2021,8,20210818,94600,臺中市北屯區仁和里松竹路三段 / 臺中市北屯區仁和里陳平路,晴,日間自然光線,市區道路,乾燥,車與車,超速失控,死亡1;受傷1,1,小客車,男,55,120.674424,24.188926
2021,8,20210818,94600,臺中市北屯區仁和里松竹路三段 / 臺中市北屯區仁和里陳平路,晴,日間自然光線,市區道路,乾燥,車與車,超速失控,死亡1;受傷1,2,機車,女,66,120.674424,24.188926
2021,8,20210818,94600,臺中市北屯區仁和里松竹路三段 / 臺中市北屯區仁和里陳平路,晴,日間自然光線,市區道路,乾燥,車與車,超速失控,死亡1;受傷1,3,人,男,72,120.674424,24.188926
2021,8,20210818,132000,臺南市西港區金砂里南44-1線公路1.8公里處,晴,日間自然光線,市區道路,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,2,,無或物(動物、堆置物),-1,120.202739,23.156334
2021,8,20210818,132000,臺南市西港區金砂里南44-1線公路1.8公里處,晴,日間自然光線,市區道路,乾燥,汽(機)車本身,未注意車前狀態,死亡1;受傷0,1,機車,男,89,120.202739,23.156334
2021,8,20210818,165500,花蓮縣吉安鄉台9丙線 9公里500.0公尺處南側,陰,日間自然光線,省道,濕潤,車與車,逆向行駛,死亡1;受傷1,1,小客車,女,32,121.537926,23.944249
2021,8,20210818,165500,花蓮縣吉安鄉台9丙線 9公里500.0公尺處南側,陰,日間自然光線,省道,濕潤,車與車,逆向行駛,死亡1;受傷1,2,機車,女,18,121.537926,23.944249
2021,8,20210818,172700,臺南市永康區中山北路口 / 臺南市永康區永科王田大道口,晴,日間自然光線,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,2,機車,男,18,120.280924,23.031892
2021,8,20210818,172700,臺南市永康區中山北路口 / 臺南市永康區永科王田大道口,晴,日間自然光線,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,1,小貨車(含客、貨兩用),男,24,120.280924,23.031892
2021,8,20210818,181200,桃園市蘆竹區南竹路2段口 / 桃園市蘆竹區蘆興南路口,晴,日間自然光線,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,1,小客車,男,63,121.28037,25.0373
2021,8,20210818,181200,桃園市蘆竹區南竹路2段口 / 桃園市蘆竹區蘆興南路口,晴,日間自然光線,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,2,機車,男,49,121.28037,25.0373
2021,8,20210819,2400,高雄市林園區沿海路2段 / 高雄市林園區林園南路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,違反號誌管制或指揮,死亡1;受傷2,1,機車,男,43,120.3964,22.50057
2021,8,20210819,2400,高雄市林園區沿海路2段 / 高雄市林園區林園南路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,違反號誌管制或指揮,死亡1;受傷2,3,人,女,18,120.3964,22.50057
2021,8,20210819,2400,高雄市林園區沿海路2段 / 高雄市林園區林園南路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,違反號誌管制或指揮,死亡1;受傷2,2,小客車,女,26,120.3964,22.50057
2021,8,20210819,113000,臺北市信義區吳興街 / 臺北市信義區吳興街,晴,日間自然光線,市區道路,乾燥,人與汽(機)車,搶越行人穿越道,死亡1;受傷0,1,機車,男,40,121.564647,25.026551
2021,8,20210819,113000,臺北市信義區吳興街 / 臺北市信義區吳興街,晴,日間自然光線,市區道路,乾燥,人與汽(機)車,搶越行人穿越道,死亡1;受傷0,2,人,女,91,121.564647,25.026551
2021,8,20210819,220300,雲林縣斗南鎮國道1號 243公里300.0公尺處南側向外側,晴,夜間(或隧道、地下道、涵洞)有照明,國道,乾燥,車與車,未注意車前狀態,死亡2;受傷2,5,人,女,62,120.460922,23.675468
2021,8,20210819,220300,雲林縣斗南鎮國道1號 243公里300.0公尺處南側向外側,晴,夜間(或隧道、地下道、涵洞)有照明,國道,乾燥,車與車,未注意車前狀態,死亡2;受傷2,6,人,女,5,120.460922,23.675468
2021,8,20210819,220300,雲林縣斗南鎮國道1號 243公里300.0公尺處南側向外側,晴,夜間(或隧道、地下道、涵洞)有照明,國道,乾燥,車與車,未注意車前狀態,死亡2;受傷2,7,人,女,50,120.460922,23.675468
2021,8,20210819,220300,雲林縣斗南鎮國道1號 243公里300.0公尺處南側向外側,晴,夜間(或隧道、地下道、涵洞)有照明,國道,乾燥,車與車,未注意車前狀態,死亡2;受傷2,1,大貨車,男,35,120.460922,23.675468
2021,8,20210819,220300,雲林縣斗南鎮國道1號 243公里300.0公尺處南側向外側,晴,夜間(或隧道、地下道、涵洞)有照明,國道,乾燥,車與車,未注意車前狀態,死亡2;受傷2,4,小貨車(含客、貨兩用),男,48,120.460922,23.675468
2021,8,20210819,220300,雲林縣斗南鎮國道1號 243公里300.0公尺處南側向外側,晴,夜間(或隧道、地下道、涵洞)有照明,國道,乾燥,車與車,未注意車前狀態,死亡2;受傷2,3,小貨車(含客、貨兩用),女,51,120.460922,23.675468
2021,8,20210819,220300,雲林縣斗南鎮國道1號 243公里300.0公尺處南側向外側,晴,夜間(或隧道、地下道、涵洞)有照明,國道,乾燥,車與車,未注意車前狀態,死亡2;受傷2,2,小貨車(含客、貨兩用),男,62,120.460922,23.675468
2021,8,20210820,41800,臺中市豐原區東湳里國豐路二段 / 臺中市豐原區東湳里三豐路二段,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,人與汽(機)車,未注意車前狀態,死亡1;受傷0,1,小客車,男,57,120.732146,24.274624
2021,8,20210820,41800,臺中市豐原區東湳里國豐路二段 / 臺中市豐原區東湳里三豐路二段,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,人與汽(機)車,未注意車前狀態,死亡1;受傷0,2,人,男,84,120.732146,24.274624
2021,8,20210820,60800,臺中市北屯區和平里東山路一段394號前0.0公尺,晴,晨或暮光,市區道路,乾燥,人與汽(機)車,未依規定行走行人穿越道、地下道、天橋而穿越道路,死亡1;受傷0,2,小貨車(含客、貨兩用),男,69,120.734185,24.177003
2021,8,20210820,60800,臺中市北屯區和平里東山路一段394號前0.0公尺,晴,晨或暮光,市區道路,乾燥,人與汽(機)車,未依規定行走行人穿越道、地下道、天橋而穿越道路,死亡1;受傷0,1,人,男,44,120.734185,24.177003
2021,8,20210820,72214,宜蘭縣壯圍鄉壯濱路3段548號前0.0公尺附近,晴,日間自然光線,省道,乾燥,車與車,倒車未依規定,死亡1;受傷0,1,小客車,女,39,121.816009,24.762205
2021,8,20210820,72214,宜蘭縣壯圍鄉壯濱路3段548號前0.0公尺附近,晴,日間自然光線,省道,乾燥,車與車,倒車未依規定,死亡1;受傷0,2,機車,男,22,121.816009,24.762205
2021,8,20210820,83000,高雄市湖內區中山路 / 高雄市湖內區民生街,晴,日間自然光線,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,2,機車,男,76,120.251374,22.879274
2021,8,20210820,83000,高雄市湖內區中山路 / 高雄市湖內區民生街,晴,日間自然光線,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,1,小貨車(含客、貨兩用),男,31,120.251374,22.879274
2021,8,20210820,85858,臺南市安南區海佃路1段東側 / 臺南市安南區海佃路1段南側,晴,日間自然光線,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,1,小客車,男,84,120.19094,23.027807
2021,8,20210820,85858,臺南市安南區海佃路1段東側 / 臺南市安南區海佃路1段南側,晴,日間自然光線,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,2,機車,男,67,120.19094,23.027807
2021,8,20210820,193200,桃園市大園區新生路66號前0.0公尺,晴,日間自然光線,市區道路,乾燥,人與汽(機)車,未注意車前狀態,死亡1;受傷1,1,機車,男,69,121.199716,25.065106
2021,8,20210820,193200,桃園市大園區新生路66號前0.0公尺,晴,日間自然光線,市區道路,乾燥,人與汽(機)車,未注意車前狀態,死亡1;受傷1,2,人,女,83,121.199716,25.065106
2021,8,20210820,204800,桃園市大園區台61線34K北上側車道旁平面道路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,酒醉(後)駕駛失控,死亡1;受傷0,1,小客車,男,43,121.178267,25.082194
2021,8,20210820,204800,桃園市大園區台61線34K北上側車道旁平面道路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,酒醉(後)駕駛失控,死亡1;受傷0,2,機車,女,41,121.178267,25.082194
2021,8,20210820,234500,臺中市太平區新城里育才路 / 臺中市太平區新城里樹孝路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷1,2,小客車,男,22,120.719896,24.156303
2021,8,20210820,234500,臺中市太平區新城里育才路 / 臺中市太平區新城里樹孝路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷1,1,機車,男,24,120.719896,24.156303
2021,8,20210820,234500,臺中市太平區新城里育才路 / 臺中市太平區新城里樹孝路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷1,4,大貨車,男,57,120.719896,24.156303
2021,8,20210820,234500,臺中市太平區新城里育才路 / 臺中市太平區新城里樹孝路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷1,3,慢車,男,61,120.719896,24.156303
2021,8,20210821,160000,雲林縣大埤鄉延平路3段南側 / 雲林縣大埤鄉嘉興東路西側,晴,日間自然光線,其他,乾燥,車與車,違反號誌管制或指揮,死亡1;受傷0,1,小客車,男,39,120.47028,23.642981
2021,8,20210821,160000,雲林縣大埤鄉延平路3段南側 / 雲林縣大埤鄉嘉興東路西側,晴,日間自然光線,其他,乾燥,車與車,違反號誌管制或指揮,死亡1;受傷0,2,機車,女,29,120.47028,23.642981
2021,8,20210821,185800,彰化縣埔心鄉埤脚村柳橋東路3段 / 彰化縣埔心鄉埤脚村大溪路2段,晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,乾燥,車與車,不明原因肇事,死亡1;受傷1,2,機車,男,74,120.514567,23.974281
2021,8,20210821,185800,彰化縣埔心鄉埤脚村柳橋東路3段 / 彰化縣埔心鄉埤脚村大溪路2段,晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,乾燥,車與車,不明原因肇事,死亡1;受傷1,1,小客車,男,21,120.514567,23.974281
2021,8,20210823,95200,彰化縣社頭鄉社頭村中山路2段 / 彰化縣社頭鄉社頭村員集路2段,晴,日間自然光線,村里道路,乾燥,車與車,酒醉(後)駕駛失控,死亡1;受傷0,1,機車,男,43,120.583451,23.905344
2021,8,20210823,95200,彰化縣社頭鄉社頭村中山路2段 / 彰化縣社頭鄉社頭村員集路2段,晴,日間自然光線,村里道路,乾燥,車與車,酒醉(後)駕駛失控,死亡1;受傷0,2,小貨車(含客、貨兩用),男,38,120.583451,23.905344
2021,8,20210823,144900,高雄市路竹區環球路 / 高雄市路竹區新生路,晴,日間自然光線,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,1,機車,男,23,120.302445,22.873952
2021,8,20210823,144900,高雄市路竹區環球路 / 高雄市路竹區新生路,晴,日間自然光線,市區道路,乾燥,車與車,未依規定讓車,死亡1;受傷0,2,曳引車,男,31,120.302445,22.873952
2021,8,20210823,151900,彰化縣芳苑鄉漢寶村復興路 / 彰化縣芳苑鄉漢寶村漢崙路,晴,晨或暮光,其他,乾燥,車與車,未依規定讓車,死亡1;受傷0,2,機車,男,69,120.373645,23.99824
2021,8,20210823,151900,彰化縣芳苑鄉漢寶村復興路 / 彰化縣芳苑鄉漢寶村漢崙路,晴,晨或暮光,其他,乾燥,車與車,未依規定讓車,死亡1;受傷0,1,小貨車(含客、貨兩用),男,19,120.373645,23.99824
2021,8,20210823,161500,彰化縣芬園鄉舊社村大彰路5段588號前0.0公尺南側,晴,日間自然光線,縣道,乾燥,汽(機)車本身,其他引起事故之違規或不當行為,死亡1;受傷0,2,,無或物(動物、堆置物),0,120.595268,24.028616
2021,8,20210823,161500,彰化縣芬園鄉舊社村大彰路5段588號前0.0公尺南側,晴,日間自然光線,縣道,乾燥,汽(機)車本身,其他引起事故之違規或不當行為,死亡1;受傷0,1,機車,男,19,120.595268,24.028616
2021,8,20210823,170200,新北市新莊區新北市新莊區壽山路264589號燈桿處,陰,日間自然光線,市區道路,乾燥,汽(機)車本身,不明原因肇事,死亡1;受傷1,2,,無或物(動物、堆置物),0,121.418597,25.029608
2021,8,20210823,170200,新北市新莊區新北市新莊區壽山路264589號燈桿處,陰,日間自然光線,市區道路,乾燥,汽(機)車本身,不明原因肇事,死亡1;受傷1,1,機車,男,63,121.418597,25.029608
2021,8,20210823,170200,新北市新莊區新北市新莊區壽山路264589號燈桿處,陰,日間自然光線,市區道路,乾燥,汽(機)車本身,不明原因肇事,死亡1;受傷1,3,人,女,64,121.418597,25.029608
2021,8,20210823,202600,新竹市東區中華路一段口 / 新竹市東區太原路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,違反號誌管制或指揮,死亡1;受傷1,2,機車,女,41,120.992211,24.814581
2021,8,20210823,202600,新竹市東區中華路一段口 / 新竹市東區太原路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,乾燥,車與車,違反號誌管制或指揮,死亡1;受傷1,1,機車,女,65,120.992211,24.814581
2021,8,20210824,101118,臺南市左鎮區台20線 27公里800.0公尺處南側向中外,晴,日間自然光線,省道,乾燥,車與車,未注意車前狀態,死亡1;受傷0,1,機車,男,30,120.421163,23.062566
2021,8,20210824,101118,臺南市左鎮區台20線 27公里800.0公尺處南側向中外,晴,日間自然光線,省道,乾燥,車與車,未注意車前狀態,死亡1;受傷0,2,小貨車(含客、貨兩用),男,62,120.421163,23.062566
2021,8,20210824,122703,苗栗縣造橋鄉龍昇村8鄰潭內19之4號前(台1線106公里處附近),晴,日間自然光線,省道,乾燥,車與車,未注意車前狀態,死亡1;受傷0,1,機車,男,18,120.82929,24.638348
2021,8,20210824,122703,苗栗縣造橋鄉龍昇村8鄰潭內19之4號前(台1線106公里處附近),晴,日間自然光線,省道,乾燥,車與車,未注意車前狀態,死亡1;受傷0,4,小客車,男,55,120.82929,24.638348
2021,8,20210824,122703,苗栗縣造橋鄉龍昇村8鄰潭內19之4號前(台1線106公里處附近),晴,日間自然光線,省道,乾燥,車與車,未注意車前狀態,死亡1;受傷0,5,小客車,女,41,120.82929,24.638348
2021,8,20210824,122703,苗栗縣造橋鄉龍昇村8鄰潭內19之4號前(台1線106公里處附近),晴,日間自然光線,省道,乾燥,車與車,未注意車前狀態,死亡1;受傷0,2,小貨車(含客、貨兩用),男,50,120.82929,24.638348
2021,8,20210824,122703,苗栗縣造橋鄉龍昇村8鄰潭內19之4號前(台1線106公里處附近),晴,日間自然光線,省道,乾燥,車與車,未注意車前狀態,死亡1;受傷0,3,小貨車(含客、貨兩用),男,45,120.82929,24.638348
